time,junction_id,queue_length,avg_waiting_time
337.1,cluster1156127277_5346644809,0,0.0
337.2,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,16.16
337.2,cluster1936499662_2629436073_621284871,21,5.16
337.2,cluster6616421101_6616421102,0,0.0
337.2,cluster1646746616_6430722657_7263291410,2,4.2
337.2,cluster1156127277_5346644809,0,0.0
337.3,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,16.26
337.3,cluster1936499662_2629436073_621284871,21,5.23
337.3,cluster6616421101_6616421102,0,0.0
337.3,cluster1646746616_6430722657_7263291410,2,4.27
337.3,cluster1156127277_5346644809,0,0.0
337.4,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,16.36
337.4,cluster1936499662_2629436073_621284871,21,5.29
337.4,cluster6616421101_6616421102,0,0.0
337.4,cluster1646746616_6430722657_7263291410,2,4.33
